id,seq
97,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation == MemberReference a Literal null ReturnStatement End LocalVariableDeclaration BasicType int VariableDeclarator i Literal 0 VariableDeclarator j BinaryOperation - MethodInvocation Math MemberReference n MemberReference a length min Literal 1 WhileStatement BinaryOperation < MemberReference i MemberReference j BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator tmp MemberReference ArraySelector MemberReference i a StatementExpression Assignment MemberReference ArraySelector MemberReference i a MemberReference ArraySelector MemberReference j a = StatementExpression Assignment MemberReference ArraySelector MemberReference j a MemberReference tmp = StatementExpression MemberReference ++ i StatementExpression MemberReference -- j End
117,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int rotl32 FormalParameter BasicType int x FormalParameter BasicType int r StatementExpression Assignment MemberReference r Literal 31 &= IfStatement BinaryOperation == MemberReference r Literal 0 ReturnStatement MemberReference x End LocalVariableDeclaration BasicType int VariableDeclarator y BinaryOperation | BinaryOperation << MemberReference x Literal 1 BinaryOperation >>> MemberReference x Literal 31 ReturnStatement MethodInvocation MemberReference y BinaryOperation - MemberReference r Literal 1 rotl32
147,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter BasicType int a FormalParameter BasicType int n LocalVariableDeclaration BasicType int VariableDeclarator m TernaryExpression BinaryOperation == MemberReference a Literal null Literal 0 MethodInvocation Math MemberReference n MemberReference a length min LocalVariableDeclaration BasicType long VariableDeclarator sum Literal 0L LocalVariableDeclaration BasicType int VariableDeclarator i Literal 0 VariableDeclarator j BinaryOperation - MemberReference m Literal 1 WhileStatement BinaryOperation < MemberReference i MemberReference j BlockStatement StatementExpression Assignment MemberReference sum BinaryOperation + Cast BasicType long MemberReference ArraySelector MemberReference ++ i a Cast BasicType long MemberReference ArraySelector MemberReference -- j a += End IfStatement BinaryOperation == MemberReference i MemberReference j StatementExpression Assignment MemberReference sum MemberReference ArraySelector MemberReference i a += End ReturnStatement MemberReference sum
132,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long str_len FormalParameter Modifier final ReferenceType String s IfStatement BinaryOperation || BinaryOperation || BinaryOperation == MemberReference s Literal null MethodInvocation s isEmpty BinaryOperation == MethodInvocation s Literal 0 charAt Literal '\0' ReturnStatement Literal 0L End ReturnStatement BinaryOperation + Literal 1L MethodInvocation MethodInvocation s Literal 1 substring str_len
84,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long max_subarray_sum FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType int VariableDeclarator len MethodInvocation Math MemberReference n MemberReference a length min LocalVariableDeclaration BasicType long VariableDeclarator maxSoFar MemberReference Long MIN_VALUE LocalVariableDeclaration BasicType long VariableDeclarator maxEndingHere Literal 0L ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference len MemberReference ++ i BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator v MemberReference ArraySelector MemberReference i a IfStatement BinaryOperation <= MemberReference maxEndingHere Literal 0 BlockStatement StatementExpression Assignment MemberReference maxEndingHere MemberReference v = BlockStatement StatementExpression Assignment MemberReference maxEndingHere MemberReference v += End IfStatement BinaryOperation > MemberReference maxEndingHere MemberReference maxSoFar BlockStatement StatementExpression Assignment MemberReference maxSoFar MemberReference maxEndingHere = End End ReturnStatement TernaryExpression BinaryOperation == MemberReference maxSoFar MemberReference Long MIN_VALUE Literal 0L MemberReference maxSoFar
106,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 1 ReturnStatement End LocalVariableDeclaration BasicType int VariableDeclarator len MethodInvocation Math MemberReference n MemberReference a length min LocalVariableDeclaration BasicType boolean VariableDeclarator visited ArrayCreator BasicType boolean MemberReference len ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference len MemberReference ++ i BlockStatement IfStatement MemberReference ArraySelector MemberReference i visited ContinueStatement End LocalVariableDeclaration BasicType int VariableDeclarator j BinaryOperation - BinaryOperation - MemberReference len Literal 1 MemberReference i IfStatement BinaryOperation == MemberReference j MemberReference i BlockStatement StatementExpression Assignment MemberReference ArraySelector MemberReference i visited Literal true = BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator tmp MemberReference ArraySelector MemberReference i a StatementExpression Assignment MemberReference ArraySelector MemberReference i a MemberReference ArraySelector MemberReference j a = StatementExpression Assignment MemberReference ArraySelector MemberReference j a MemberReference tmp = StatementExpression Assignment MemberReference ArraySelector MemberReference i visited Literal true = StatementExpression Assignment MemberReference ArraySelector MemberReference j visited Literal true = End End
136,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter Modifier final BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End ReturnStatement BinaryOperation + MethodInvocation MemberReference a BinaryOperation - MemberReference n Literal 1 sum_array Cast BasicType long MemberReference ArraySelector BinaryOperation - MemberReference n Literal 1 a
88,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int popcount_u32 FormalParameter BasicType int x ReturnStatement MethodInvocation Integer MemberReference x bitCount
102,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation == MemberReference a Literal null ReturnStatement End LocalVariableDeclaration BasicType int VariableDeclarator i Literal 0 LocalVariableDeclaration BasicType int VariableDeclarator j BinaryOperation - MethodInvocation Math MemberReference n MemberReference a length min Literal 1 WhileStatement BinaryOperation < MemberReference i MemberReference j BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator t MemberReference ArraySelector MemberReference i a StatementExpression Assignment MemberReference ArraySelector MemberReference i a MemberReference ArraySelector MemberReference j a = StatementExpression Assignment MemberReference ArraySelector MemberReference j a MemberReference t = StatementExpression MemberReference ++ i StatementExpression MemberReference -- j End
22,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int gcd FormalParameter BasicType int a FormalParameter BasicType int b LocalVariableDeclaration BasicType long VariableDeclarator x TernaryExpression BinaryOperation < MemberReference a Literal 0 Cast BasicType long MemberReference a Cast BasicType long MemberReference a LocalVariableDeclaration BasicType long VariableDeclarator y TernaryExpression BinaryOperation < MemberReference b Literal 0 Cast BasicType long MemberReference b Cast BasicType long MemberReference b IfStatement BinaryOperation == MemberReference x Literal 0 ReturnStatement Cast BasicType int MemberReference y End IfStatement BinaryOperation == MemberReference y Literal 0 ReturnStatement Cast BasicType int MemberReference x End LocalVariableDeclaration BasicType int VariableDeclarator shift MethodInvocation Long BinaryOperation | MemberReference x MemberReference y numberOfTrailingZeros StatementExpression Assignment MemberReference x MethodInvocation Long MemberReference x numberOfTrailingZeros >>>= DoStatement BinaryOperation != MemberReference y Literal 0 BlockStatement StatementExpression Assignment MemberReference y MethodInvocation Long MemberReference y numberOfTrailingZeros >>>= IfStatement BinaryOperation > MemberReference x MemberReference y BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator t MemberReference x StatementExpression Assignment MemberReference x MemberReference y = StatementExpression Assignment MemberReference y MemberReference t = End StatementExpression Assignment MemberReference y MemberReference x -= End ReturnStatement Cast BasicType int BinaryOperation << MemberReference x MemberReference shift
76,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long max_subarray_sum FormalParameter BasicType int a FormalParameter BasicType int n LocalVariableDeclaration BasicType int VariableDeclarator end TernaryExpression BinaryOperation == MemberReference a Literal null Literal 0 MethodInvocation Math MemberReference n MemberReference a length min IfStatement BinaryOperation <= MemberReference end Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration Modifier final ReferenceType java ReferenceType util ReferenceType function ReferenceType Function TypeArgument BasicType int TypeArgument BasicType long VariableDeclarator self ArrayCreator ReferenceType java ReferenceType util ReferenceType function ReferenceType Function ArrayInitializer Literal null StatementExpression Assignment MemberReference ArraySelector Literal 0 self LambdaExpression MemberReference range LocalVariableDeclaration BasicType int VariableDeclarator l MemberReference ArraySelector Literal 0 range VariableDeclarator r MemberReference ArraySelector Literal 1 range IfStatement BinaryOperation == BinaryOperation + MemberReference l Literal 1 MemberReference r BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator v MemberReference ArraySelector MemberReference l a ReturnStatement ArrayCreator BasicType long ArrayInitializer MemberReference v MemberReference v MemberReference v MemberReference v End LocalVariableDeclaration BasicType int VariableDeclarator m BinaryOperation + MemberReference l BinaryOperation >>> BinaryOperation - MemberReference r MemberReference l Literal 1 LocalVariableDeclaration BasicType long VariableDeclarator left MemberReference ArraySelector Literal 0 MethodInvocation ArrayCreator BasicType int ArrayInitializer MemberReference l MemberReference m apply self LocalVariableDeclaration BasicType long VariableDeclarator right MemberReference ArraySelector Literal 0 MethodInvocation ArrayCreator BasicType int ArrayInitializer MemberReference m MemberReference r apply self LocalVariableDeclaration BasicType long VariableDeclarator sum BinaryOperation + MemberReference ArraySelector Literal 0 left MemberReference ArraySelector Literal 0 right LocalVariableDeclaration BasicType long VariableDeclarator maxPref MethodInvocation Math MemberReference ArraySelector Literal 1 left BinaryOperation + MemberReference ArraySelector Literal 0 left MemberReference ArraySelector Literal 1 right max LocalVariableDeclaration BasicType long VariableDeclarator maxSuff MethodInvocation Math MemberReference ArraySelector Literal 2 right BinaryOperation + MemberReference ArraySelector Literal 0 right MemberReference ArraySelector Literal 2 left max LocalVariableDeclaration BasicType long VariableDeclarator maxSub MethodInvocation Math MethodInvocation Math MemberReference ArraySelector Literal 3 left MemberReference ArraySelector Literal 3 right max BinaryOperation + MemberReference ArraySelector Literal 2 left MemberReference ArraySelector Literal 1 right max ReturnStatement ArrayCreator BasicType long ArrayInitializer MemberReference sum MemberReference maxPref MemberReference maxSuff MemberReference maxSub = ReturnStatement MemberReference ArraySelector Literal 0 MethodInvocation ArrayCreator BasicType int ArrayInitializer Literal 0 MemberReference end apply ArraySelector Literal 3 self
